address,eligible,status_text,latency_sec,checked_at,lat,lon,method
123a Park Street Melbourne VIC,False,error:ElementNotInteractableException,0.012,2025-08-12T04:41:39.235440+00:00,-37.8343744,144.9823405,error
320 St Kilda Road Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T04:41:39.246341+00:00,-37.8294390,144.9708850,error
23 Dorcas Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T04:41:39.257769+00:00,-37.8305470,144.9697950,error
119 Park Street Melbourne VIC,False,error:ElementNotInteractableException,0.012,2025-08-12T04:41:39.269521+00:00,-37.8344339,144.9823261,error
19 Dorcas Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T04:41:39.280075+00:00,-37.8305020,144.9699770,error
27 Dorcas Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T04:41:39.291064+00:00,-37.8305860,144.9696420,error
196 Wells Street Melbourne VIC,False,error:ElementNotInteractableException,0.012,2025-08-12T04:41:39.303124+00:00,-37.8321480,144.9697520,error
194 Wells Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T04:41:39.314083+00:00,-37.8320720,144.9697310,error
192 Wells Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T04:41:39.325551+00:00,-37.8320000,144.9696990,error
190 Wells Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T04:41:39.337073+00:00,-37.8319280,144.9696910,error
1 Bank Street Melbourne VIC,False,error:ElementNotInteractableException,0.012,2025-08-12T04:41:39.348999+00:00,-37.8318310,144.9696640,error
345 Brunswick Street Melbourne VIC,False,error:ElementNotInteractableException,0.012,2025-08-12T04:41:39.360668+00:00,-37.7969236,144.9785240,error
343 Brunswick Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T04:41:39.371390+00:00,-37.7969681,144.9785186,error
341 Brunswick Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T04:41:39.382811+00:00,-37.7970170,144.9785130,error
339 Brunswick Street Melbourne VIC,False,error:ElementNotInteractableException,0.012,2025-08-12T04:41:39.394498+00:00,-37.7970740,144.9785080,error
335 Brunswick Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T04:41:39.405395+00:00,-37.7972430,144.9784810,error
8 Fogarty Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T04:41:39.416615+00:00,-37.7980501,144.9405445,error
12 Fogarty Street Melbourne VIC,False,error:ElementNotInteractableException,0.012,2025-08-12T04:41:39.428579+00:00,-37.7982223,144.9403078,error
8-16 Palmerston Crescent Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T04:41:39.439243+00:00,-37.8334559,144.9699547,error
117A Flemington Road Melbourne VIC,True,Great! Your address is eligible for 5G Home Internet.,8.232,2025-08-12T04:41:46.149697+00:00,-37.7971572,144.9515965,dom
20 Molesworth Street Melbourne VIC,True,Great! Your address is eligible for 5G Home Internet.,8.198,2025-08-12T04:41:47.042417+00:00,-37.7980605,144.9489340,dom
117 Flemington Road Melbourne VIC,False,,33.544,2025-08-12T04:42:04.185242+00:00,-37.7972250,144.9516823,dom
270 Flinders Street Melbourne VIC,False,,33.814,2025-08-12T09:36:24.939604+00:00,-37.8177285,144.9653561,dom
267 Flinders Lane Melbourne VIC,False,,33.738,2025-08-12T09:36:25.146091+00:00,-37.8170329,144.9655353,dom
205 Collins Street Melbourne VIC,False,,33.796,2025-08-12T09:36:25.553882+00:00,-37.8158150,144.9673780,dom
471 Little Bourke Street Melbourne VIC,False,,34.302,2025-08-12T09:36:59.244011+00:00,-37.8145395,144.9590572,dom
630 Little Collins Street Melbourne VIC,False,,34.413,2025-08-12T09:36:59.558817+00:00,-37.8178023,144.9539372,dom
287 King Street Melbourne VIC,False,,34.419,2025-08-12T09:36:59.973003+00:00,-37.8137769,144.9542371,dom
197-199 King Street Melbourne VIC,True,Great! Your address is eligible for 5G Home Internet.,8.226,2025-08-12T09:37:07.784862+00:00,-37.8155762,144.9550620,dom
270 Collins Street Melbourne VIC,True,Great! Your address is eligible for 5G Home Internet.,8.246,2025-08-12T09:37:08.219576+00:00,-37.8156850,144.9649280,dom
600 Little Bourke Street Melbourne VIC,False,,33.499,2025-08-12T09:37:32.743553+00:00,-37.8154676,144.9546001,dom
195 Swanston Street Melbourne VIC,False,,33.474,2025-08-12T09:37:41.259147+00:00,-37.8130976,144.9649711,dom
318 Little Bourke Street Melbourne VIC,False,,33.391,2025-08-12T09:37:41.609898+00:00,-37.8129338,144.9631368,dom
191 Collins Street Melbourne VIC,False,,33.535,2025-08-12T09:38:06.279314+00:00,-37.8154970,144.9675980,dom
101 Johnston Street Melbourne VIC,True,Great! Your address is eligible for 5G Home Internet.,8.269,2025-08-12T09:38:14.549762+00:00,-37.7994887,144.9882379,dom
250 Elizabeth Street Melbourne VIC,False,,33.491,2025-08-12T09:38:14.750841+00:00,-37.8124101,144.9625534,dom
222 Pelham Street Melbourne VIC,False,,33.436,2025-08-12T09:38:15.045252+00:00,-37.8017523,144.9583162,dom
202 Johnston Street Melbourne VIC,False,,33.624,2025-08-12T09:38:48.179354+00:00,-37.7988193,144.9816836,dom
54 Elgin Street Melbourne VIC,False,,33.472,2025-08-12T09:38:48.222868+00:00,-37.7974730,144.9726910,dom
45 Victoria Parade Melbourne VIC,False,,33.773,2025-08-12T09:38:48.818349+00:00,-37.8088450,144.9842990,dom
244 Nicholson Street Melbourne VIC,False,,33.661,2025-08-12T09:39:21.849470+00:00,-37.7977320,144.9753090,dom
344 Nicholson Street Melbourne VIC,False,,33.627,2025-08-12T09:39:21.849555+00:00,-37.7945160,144.9757090,dom
267 Flinders Lane Melbourne VIC,False,,36.557,2025-08-12T09:47:10.859579+00:00,-37.8170329,144.9655353,dom
205 Collins Street Melbourne VIC,False,,36.678,2025-08-12T09:47:10.990970+00:00,-37.8158150,144.9673780,dom
270 Flinders Street Melbourne VIC,False,,36.720,2025-08-12T09:47:11.007644+00:00,-37.8177285,144.9653561,dom
471 Little Bourke Street Melbourne VIC,False,,33.527,2025-08-12T09:47:44.388744+00:00,-37.8145395,144.9590572,dom
630 Little Collins Street Melbourne VIC,False,,33.564,2025-08-12T09:47:44.555481+00:00,-37.8178023,144.9539372,dom
287 King Street Melbourne VIC,False,,33.558,2025-08-12T09:47:44.565915+00:00,-37.8137769,144.9542371,dom
197-199 King Street Melbourne VIC,True,Great! Your address is eligible for 5G Home Internet.,8.227,2025-08-12T09:47:52.783040+00:00,-37.8155762,144.9550620,dom
270 Collins Street Melbourne VIC,True,Great! Your address is eligible for 5G Home Internet.,8.223,2025-08-12T09:47:52.789545+00:00,-37.8156850,144.9649280,dom
600 Little Bourke Street Melbourne VIC,False,,33.437,2025-08-12T09:48:17.826159+00:00,-37.8154676,144.9546001,dom
318 Little Bourke Street Melbourne VIC,False,,33.601,2025-08-12T09:48:26.391072+00:00,-37.8129338,144.9631368,dom
195 Swanston Street Melbourne VIC,False,,33.610,2025-08-12T09:48:26.392934+00:00,-37.8130976,144.9649711,dom
191 Collins Street Melbourne VIC,False,,33.541,2025-08-12T09:48:51.367556+00:00,-37.8154970,144.9675980,dom
101 Johnston Street Melbourne VIC,True,Great! Your address is eligible for 5G Home Internet.,8.264,2025-08-12T09:48:59.631590+00:00,-37.7994887,144.9882379,dom
222 Pelham Street Melbourne VIC,False,,33.590,2025-08-12T09:48:59.983720+00:00,-37.8017523,144.9583162,dom
250 Elizabeth Street Melbourne VIC,False,,33.599,2025-08-12T09:48:59.991074+00:00,-37.8124101,144.9625534,dom
202 Johnston Street Melbourne VIC,False,,33.429,2025-08-12T09:49:33.060939+00:00,-37.7988193,144.9816836,dom
54 Elgin Street Melbourne VIC,False,,33.581,2025-08-12T09:49:33.565065+00:00,-37.7974730,144.9726910,dom
45 Victoria Parade Melbourne VIC,False,,33.574,2025-08-12T09:49:33.565684+00:00,-37.8088450,144.9842990,dom
244 Nicholson Street Melbourne VIC,False,,33.651,2025-08-12T09:50:06.712452+00:00,-37.7977320,144.9753090,dom
344 Nicholson Street Melbourne VIC,False,,33.657,2025-08-12T09:50:07.222628+00:00,-37.7945160,144.9757090,dom
191 Grattan Street Melbourne VIC,False,,33.657,2025-08-12T09:50:07.222700+00:00,-37.8004316,144.9622254,dom
186 Lygon Street Melbourne VIC,True,Great! Your address is eligible for 5G Home Internet.,8.237,2025-08-12T09:50:14.949578+00:00,-37.8026580,144.9668330,dom
272 Lygon Street Melbourne VIC,True,Great! Your address is eligible for 5G Home Internet.,8.273,2025-08-12T09:50:15.496595+00:00,-37.8004579,144.9672271,dom
197 Brunswick Street Melbourne VIC,True,Great! Your address is eligible for 5G Home Internet.,8.187,2025-08-12T09:50:23.137193+00:00,-37.8014415,144.9776725,dom
380 Lygon Street Melbourne VIC,True,Great! Your address is eligible for 5G Home Internet.,8.227,2025-08-12T09:50:23.723357+00:00,-37.7978092,144.9680124,dom
349 Drummond Street Melbourne VIC,True,Great! Your address is eligible for 5G Home Internet.,8.197,2025-08-12T09:50:31.920262+00:00,-37.7977034,144.9687111,dom
256-258 Moray Street Melbourne VIC,False,,33.414,2025-08-12T09:50:40.636557+00:00,-37.8347704,144.9639303,dom
74-76 Johnston Street Melbourne VIC,True,Great! Your address is eligible for 5G Home Internet.,8.236,2025-08-12T09:50:48.872421+00:00,-37.7983300,144.9771100,dom
186-188 Smith Street Melbourne VIC,False,,33.474,2025-08-12T09:50:56.612172+00:00,-37.8031574,144.9837077,dom
420 St Kilda Road Melbourne VIC,True,Great! Your address is eligible for 5G Home Internet.,8.210,2025-08-12T09:50:57.082306+00:00,-37.8361120,144.9748720,dom
106 Victoria Street Melbourne VIC,False,,33.451,2025-08-12T09:51:05.371907+00:00,-37.7992449,144.9788532,dom
421 Rathdowne Street Melbourne VIC,True,Great! Your address is eligible for 5G Home Internet.,8.214,2025-08-12T09:51:13.586372+00:00,-37.7965118,144.9704476,dom
235 Flemington Road Melbourne VIC,True,Great! Your address is eligible for 5G Home Internet.,8.185,2025-08-12T09:51:21.771329+00:00,-37.7941345,144.9473446,dom
290-301 Nicholson Street Melbourne VIC,False,,33.450,2025-08-12T09:51:30.062226+00:00,-37.7932452,144.9753768,dom
117 Moray Street Melbourne VIC,False,,33.532,2025-08-12T09:51:30.614701+00:00,-37.8299014,144.9621407,dom
418 Lygon Street Melbourne VIC,True,Great! Your address is eligible for 5G Home Internet.,8.266,2025-08-12T09:51:38.329011+00:00,-37.7969492,144.9678160,dom
62 Johnston Street Melbourne VIC,True,Great! Your address is eligible for 5G Home Internet.,8.227,2025-08-12T09:51:38.841682+00:00,-37.7982994,144.9768502,dom
146-154 Elgin Street Melbourne VIC,True,Great! Your address is eligible for 5G Home Internet.,8.183,2025-08-12T09:51:46.512100+00:00,-37.7971422,144.9696219,dom
295-297 Brunswick Street Melbourne VIC,True,Great! Your address is eligible for 5G Home Internet.,8.204,2025-08-12T09:51:54.716048+00:00,-37.7984386,144.9782418,dom
118 Park Street Melbourne VIC,False,,33.478,2025-08-12T09:51:55.249852+00:00,-37.8335060,144.9669130,dom
276 Brunswick Street Melbourne VIC,True,Great! Your address is eligible for 5G Home Internet.,8.230,2025-08-12T09:52:02.946538+00:00,-37.7989463,144.9785430,dom
225 Drummond Street Melbourne VIC,True,Great! Your address is eligible for 5G Home Internet.,8.266,2025-08-12T09:52:03.516064+00:00,-37.8004336,144.9681114,dom
205 Faraday Street Melbourne VIC,True,Great! Your address is eligible for 5G Home Internet.,8.225,2025-08-12T09:52:11.171495+00:00,-37.7990994,144.9676917,dom
129 Elgin Street Melbourne VIC,False,,33.446,2025-08-12T09:52:12.288170+00:00,-37.7976375,144.9702613,dom
211 Gertrude Street Melbourne VIC,True,Great! Your address is eligible for 5G Home Internet.,8.247,2025-08-12T09:52:20.535856+00:00,-37.8060713,144.9816516,dom
127 Brunswick Street Melbourne VIC,True,Great! Your address is eligible for 5G Home Internet.,8.209,2025-08-12T09:52:28.745403+00:00,-37.8037960,144.9773668,dom
253 Flinders Lane Melbourne VIC,False,,33.490,2025-08-12T09:52:44.662177+00:00,-37.8169458,144.9659025,dom
329 Lygon Street Melbourne VIC,False,,57.617,2025-08-12T09:53:01.133476+00:00,-37.7976471,144.9672504,dom
244 Smith Street Melbourne VIC,False,error:ElementNotInteractableException,0.021,2025-08-12T09:53:01.155012+00:00,-37.8017259,144.9839273,error
345 Clarendon Street Melbourne VIC,False,error:ElementNotInteractableException,0.013,2025-08-12T09:53:01.168232+00:00,-37.8353130,144.9619190,error
343 Clarendon Street Melbourne VIC,False,error:ElementNotInteractableException,0.013,2025-08-12T09:53:01.181463+00:00,-37.8350109,144.9617178,error
376 Brunswick Street Melbourne VIC,False,error:ElementNotInteractableException,0.012,2025-08-12T09:53:01.193475+00:00,-37.7960561,144.9790327,error
128 Moor Street Melbourne VIC,False,error:ElementNotInteractableException,0.012,2025-08-12T09:53:01.205959+00:00,-37.8018889,144.9796910,error
414 Nicholson Street Melbourne VIC,False,error:ElementNotInteractableException,0.013,2025-08-12T09:53:01.218714+00:00,-37.7901129,144.9765303,error
144 Fitzroy Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:01.229905+00:00,-37.8043751,144.9764600,error
380 Brunswick Street Melbourne VIC,False,error:ElementNotInteractableException,0.012,2025-08-12T09:53:01.241956+00:00,-37.7958574,144.9790602,error
1-9 Federation Wharf Melbourne VIC,False,error:ElementNotInteractableException,0.012,2025-08-12T09:53:01.253744+00:00,-37.8187059,144.9686342,error
75 Flemington Road Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:01.265122+00:00,-37.7988560,144.9535250,error
220 Lygon Street Melbourne VIC,False,error:ElementNotInteractableException,0.012,2025-08-12T09:53:01.277572+00:00,-37.8019080,144.9669884,error
59 Wellington Street Melbourne VIC,False,error:ElementNotInteractableException,0.012,2025-08-12T09:53:01.289564+00:00,-37.8072430,144.9857861,error
1 Smith Street Melbourne VIC,False,error:ElementNotInteractableException,0.013,2025-08-12T09:53:01.302614+00:00,-37.8085185,144.9824760,error
54 Brunswick Street Melbourne VIC,False,error:ElementNotInteractableException,0.012,2025-08-12T09:53:01.314283+00:00,-37.8059010,144.9773690,error
88 Rathdowne Street Melbourne VIC,False,error:ElementNotInteractableException,0.012,2025-08-12T09:53:01.326274+00:00,-37.7979111,144.9706637,error
375 Clarendon Street Melbourne VIC,False,error:ElementNotInteractableException,0.012,2025-08-12T09:53:01.337966+00:00,-37.8361936,144.9622636,error
102-104 Park Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:01.349357+00:00,-37.8333290,144.9673099,error
135-137 Bank Street Melbourne VIC,False,error:ElementNotInteractableException,0.012,2025-08-12T09:53:01.361775+00:00,-37.8336617,144.9634651,error
307 Clarendon Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:01.372507+00:00,-37.8338816,144.9612036,error
338-340 Clarendon Street Melbourne VIC,False,error:ElementNotInteractableException,0.012,2025-08-12T09:53:01.384220+00:00,-37.8345872,144.9610816,error
277 Clarendon Street Melbourne VIC,False,error:ElementNotInteractableException,0.012,2025-08-12T09:53:01.396229+00:00,-37.8330662,144.9609809,error
377 Gore Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:01.407753+00:00,-37.7977485,144.9829523,error
407 St Kilda Road Melbourne VIC,False,error:ElementNotInteractableException,0.012,2025-08-12T09:53:01.419845+00:00,-37.8362350,144.9761450,error
5 Riverside Quay Melbourne VIC,False,error:ElementNotInteractableException,0.012,2025-08-12T09:53:01.431490+00:00,-37.8214816,144.9644575,error
115 Cecil Street Melbourne VIC,False,error:ElementNotInteractableException,0.013,2025-08-12T09:53:01.444216+00:00,-37.8316115,144.9573526,error
114 Smith Street Melbourne VIC,False,error:ElementNotInteractableException,0.012,2025-08-12T09:53:01.455918+00:00,-37.8048510,144.9834420,error
15-17 Johnston Street Melbourne VIC,False,error:ElementNotInteractableException,0.012,2025-08-12T09:53:01.468295+00:00,-37.7979061,144.9756259,error
243-245 Gertrude Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:01.479838+00:00,-37.8062207,144.9825807,error
281 Smith Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:01.490939+00:00,-37.8005067,144.9838413,error
272 Smith Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:01.502271+00:00,-37.8011431,144.9840159,error
215 Smith Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:01.513618+00:00,-37.8026801,144.9834581,error
298-300 Brunswick Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:01.524321+00:00,-37.7982004,144.9786371,error
328 Brunswick Street Melbourne VIC,False,error:ElementNotInteractableException,0.012,2025-08-12T09:53:01.535925+00:00,-37.7973814,144.9787918,error
286 Smith Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:01.547418+00:00,-37.8005946,144.9841436,error
222 Brunswick Street Melbourne VIC,False,error:ElementNotInteractableException,0.012,2025-08-12T09:53:01.559056+00:00,-37.8009521,144.9782174,error
33 Spencer Street Melbourne VIC,False,error:ElementNotInteractableException,0.012,2025-08-12T09:53:01.571598+00:00,-37.8200975,144.9542549,error
198 Berkeley Street Melbourne VIC,False,error:ElementNotInteractableException,0.012,2025-08-12T09:53:01.583819+00:00,-37.8014283,144.9587685,error
114 Berkeley Street Melbourne VIC,False,error:ElementNotInteractableException,0.027,2025-08-12T09:53:01.610941+00:00,-37.8028349,144.9590354,error
127 Leicester Street Melbourne VIC,False,error:ElementNotInteractableException,0.017,2025-08-12T09:53:01.627915+00:00,-37.8029290,144.9602863,error
185 Pelham Street Melbourne VIC,False,error:ElementNotInteractableException,0.014,2025-08-12T09:53:01.642068+00:00,-37.8022481,144.9601666,error
167 Lygon Street Melbourne VIC,False,error:ElementNotInteractableException,0.014,2025-08-12T09:53:01.656238+00:00,-37.8017966,144.9665445,error
144 Cecil Street Melbourne VIC,False,error:ElementNotInteractableException,0.013,2025-08-12T09:53:01.669718+00:00,-37.8328055,144.9574554,error
